transaction_id,from_account,to_account,amount,timestamp,transaction_type,is_fraud
TXN103238,A213668,A114338,6542.91,2024-03-26 16:21:12,imps,0
TXN103239,A367729,A900177,25634.67,2024-03-02 02:52:43,transfer,0
TXN103240,A910891,A703634,22620.59,2024-02-22 23:33:19,imps,0
TXN103241,A835132,A833247,45650.29,2024-03-08 12:07:14,rtgs,0
TXN103242,A705991,A921414,11802.28,2024-02-22 19:32:21,rtgs,0
TXN103243,A912270,A225710,26986.54,2024-03-04 18:17:03,upi,1
TXN103244,A953797,A515922,13781.26,2024-03-16 18:06:34,transfer,0
TXN103245,A852787,A130353,31409.56,2024-02-14 19:09:13,rtgs,0
TXN103246,A472060,A501641,27121.74,2024-03-24 05:00:36,imps,0
TXN103247,A121369,A118080,24886.44,2024-03-23 02:11:02,upi,0
TXN103248,A167136,A696750,25830.04,2024-01-20 01:04:15,rtgs,0
TXN103249,A910620,A859396,32183.12,2024-01-31 21:35:06,imps,1
TXN103250,A227324,A428838,34132.82,2024-03-17 22:26:16,upi,0
TXN103251,A579123,A802448,44156.87,2024-03-05 10:13:49,neft,0
TXN103252,A165290,A452161,36398.05,2024-02-02 05:19:45,rtgs,0
TXN103253,A230889,A613425,6285.03,2024-01-28 03:30:30,imps,0
TXN103254,A503380,A356736,42631.46,2024-01-27 01:14:11,neft,0
TXN103255,A326895,A712451,23061.26,2024-02-08 06:14:33,upi,0
TXN103256,A527940,A221761,30588.8,2024-01-19 00:41:11,upi,0
TXN103257,A330914,A530728,26658.52,2024-02-25 22:18:04,neft,0
TXN103258,A347582,A881886,11148.75,2024-01-19 21:22:33,imps,0
TXN103259,A705991,A572387,46730.09,2024-02-03 00:41:27,rtgs,0
TXN103260,A930555,A433632,34042.45,2024-02-01 20:01:02,upi,0
TXN103261,A887625,A475876,49469.59,2024-02-16 22:10:38,upi,0
TXN103262,A740967,A668969,8425.58,2024-02-25 20:52:51,upi,0
TXN103263,A273982,A741390,43423.3,2024-01-22 13:55:39,neft,0
TXN103264,A626169,A950823,18534.09,2024-01-22 16:55:03,imps,0
TXN103265,A171744,A973349,18493.11,2024-01-03 11:47:25,rtgs,0
TXN103266,A914571,A324345,47481.38,2024-02-24 05:49:48,neft,1
TXN103267,A415568,A916118,24414.03,2024-03-07 00:45:18,neft,0
TXN103268,A956795,A542417,9748.27,2024-03-01 23:38:37,imps,0
TXN103269,A461888,A835869,25639.89,2024-02-26 00:25:29,transfer,0
TXN103270,A609597,A683397,24086.81,2024-02-17 00:22:55,upi,1
TXN103271,A899213,A670913,35249.07,2024-02-26 12:06:16,upi,0
TXN103272,A338968,A813328,41936.21,2024-01-21 09:46:06,rtgs,0
TXN103273,A708158,A863934,22711.15,2024-02-01 17:25:27,neft,0
TXN103274,A172132,A182804,8716.81,2024-03-01 03:15:32,upi,0
TXN103275,A383201,A278240,42301.48,2024-02-20 22:13:52,transfer,0
TXN103276,A542042,A271720,42585.39,2024-01-05 10:42:12,transfer,0
TXN103277,A125990,A575682,42337.92,2024-03-08 16:25:16,transfer,0
TXN103278,A201883,A986827,4402.49,2024-03-16 08:59:19,neft,0
TXN103279,A245095,A953797,26484.15,2024-01-12 20:18:45,imps,0
TXN103280,A549660,A944151,30273.33,2024-03-22 01:29:10,upi,0
TXN103281,A191161,A266931,18081.28,2024-01-23 19:36:46,imps,0
TXN103282,A215266,A904751,17448.4,2024-01-16 19:19:37,upi,0
TXN103283,A336650,A963874,45649.0,2024-03-16 07:52:58,rtgs,0
TXN103284,A856648,A550770,43208.52,2024-02-26 15:48:35,imps,0
TXN103285,A387813,A427110,26968.8,2024-01-28 03:22:15,neft,0
TXN103286,A639131,A936587,35319.78,2024-02-19 12:52:17,neft,0
TXN103287,A931621,A102689,14016.71,2024-03-02 09:04:06,neft,0
TXN103288,A576786,A736565,18217.3,2024-03-25 03:46:32,neft,0
TXN103289,A122394,A290305,14437.23,2024-02-18 17:49:02,upi,0
TXN103290,A557058,A552855,5976.96,2024-01-09 01:21:08,rtgs,0
TXN103291,A476417,A340062,46632.1,2024-01-01 14:34:52,transfer,1
TXN103292,A962367,A796503,18656.55,2024-01-23 06:56:41,imps,0
TXN103293,A852470,A549245,47925.14,2024-01-13 17:33:00,transfer,0
TXN103294,A915809,A797229,3508.67,2024-01-01 12:58:42,neft,0
TXN103295,A748564,A899213,10244.36,2024-03-02 11:00:31,rtgs,0
TXN103296,A411120,A344907,5063.45,2024-01-30 10:39:09,neft,0
TXN103297,A607719,A592841,19184.22,2024-02-26 22:29:20,imps,0
TXN103298,A440802,A354801,25004.24,2024-03-23 13:26:26,upi,0
TXN103299,A573489,A755788,39451.94,2024-03-10 20:13:55,neft,0
TXN103300,A544154,A994787,367.95,2024-02-05 13:31:37,imps,0
TXN103301,A993140,A197793,45966.09,2024-01-28 22:53:11,upi,0
TXN103302,A881177,A859782,10961.01,2024-03-19 23:44:56,upi,0
TXN103303,A779112,A346205,5337.77,2024-01-13 23:36:13,upi,0
TXN103304,A491559,A539589,30348.63,2024-03-26 07:26:08,transfer,0
TXN103305,A519904,A265840,2996.28,2024-03-12 16:21:19,transfer,0
TXN103306,A430876,A563298,20797.63,2024-02-17 12:42:21,upi,0
TXN103307,A360247,A658623,17283.1,2024-02-21 16:50:43,upi,0
TXN103308,A331251,A856321,35323.03,2024-03-05 13:55:43,rtgs,0
TXN103309,A610311,A533914,17536.88,2024-02-15 01:48:27,neft,0
TXN103310,A423401,A656932,28123.96,2024-01-26 18:57:48,rtgs,0
TXN103311,A522179,A282710,28582.38,2024-01-04 04:10:55,neft,0
TXN103312,A772097,A596249,40842.57,2024-03-24 00:00:46,rtgs,0
TXN103313,A975271,A685181,12092.39,2024-01-10 22:15:34,rtgs,1
TXN103314,A479625,A299122,35928.54,2024-01-12 17:47:12,rtgs,0
TXN103315,A910004,A504832,10792.67,2024-02-13 00:01:40,upi,0
TXN103316,A633590,A942956,48332.68,2024-03-22 08:21:27,transfer,0
TXN103317,A161483,A863587,28853.57,2024-02-25 00:54:48,imps,0
TXN103318,A590094,A565108,8601.07,2024-01-10 18:54:15,rtgs,0
TXN103319,A975271,A251716,29279.58,2024-03-03 04:08:28,neft,0
TXN103320,A256445,A595631,11860.91,2024-01-17 04:07:18,neft,0
TXN103321,A516791,A609253,12263.83,2024-02-26 01:55:03,imps,0
TXN103322,A725084,A827157,15437.67,2024-02-10 13:43:12,transfer,0
TXN103323,A738448,A658623,36868.89,2024-03-26 16:23:19,rtgs,0
TXN103324,A166287,A712451,14527.65,2024-01-02 21:34:43,imps,0
TXN103325,A651640,A233636,28901.57,2024-03-16 05:43:12,rtgs,0
TXN103326,A656968,A234628,9064.0,2024-02-13 09:10:54,imps,0
TXN103327,A349489,A793300,21967.86,2024-01-19 03:15:47,imps,0
TXN103328,A688637,A361941,2819.1,2024-01-24 22:21:42,imps,0
TXN103329,A650121,A201255,24910.16,2024-01-11 22:10:28,upi,0
TXN103330,A786516,A507524,16377.49,2024-02-26 06:30:57,imps,0
TXN103331,A856321,A768061,6576.88,2024-01-03 17:25:38,transfer,0
TXN103332,A432711,A106182,36473.69,2024-03-11 11:57:26,transfer,0
TXN103333,A272634,A338968,44174.41,2024-01-26 18:13:14,imps,0
TXN103334,A416869,A827157,34316.43,2024-02-15 04:55:52,imps,0
TXN103335,A154944,A351516,21946.58,2024-03-07 08:53:49,upi,0
TXN103336,A407618,A993744,43931.84,2024-03-05 19:01:59,imps,0
TXN103337,A363319,A755788,26772.73,2024-03-30 17:46:52,transfer,0
TXN103338,A468727,A410244,39527.29,2024-03-19 23:51:00,transfer,0
TXN103339,A960394,A664607,11852.55,2024-02-07 15:45:30,transfer,0
TXN103340,A362829,A194689,28713.92,2024-01-11 15:06:31,rtgs,1
TXN103341,A517479,A332311,8192.09,2024-01-21 09:27:18,imps,0
TXN103342,A599380,A103402,1190.89,2024-01-15 11:41:49,imps,0
TXN103343,A988432,A501126,47094.29,2024-03-13 17:56:41,neft,0
TXN103344,A265840,A854377,9982.03,2024-01-27 21:53:09,imps,0
TXN103345,A783157,A535037,9856.81,2024-01-01 11:26:48,imps,0
TXN103346,A554582,A500156,10560.33,2024-02-27 14:55:12,rtgs,0
TXN103347,A637234,A658582,7301.94,2024-01-05 16:49:06,upi,0
TXN103348,A903035,A804318,7912.36,2024-03-25 03:37:45,rtgs,0
TXN103349,A970357,A251668,7024.77,2024-01-12 04:21:21,imps,0
TXN103350,A255813,A379786,5840.9,2024-02-07 03:28:50,rtgs,0
TXN103351,A236435,A610311,2140.46,2024-02-29 22:53:52,transfer,0
TXN103352,A493049,A598216,33102.8,2024-03-30 20:38:33,imps,0
TXN103353,A946432,A824586,9937.67,2024-03-01 11:38:04,upi,1
TXN103354,A528361,A294851,21600.86,2024-02-02 17:59:48,upi,0
TXN103355,A251668,A921414,22794.4,2024-03-26 03:15:39,neft,0
TXN103356,A916449,A544154,38229.79,2024-01-28 09:12:44,upi,0
TXN103357,A468203,A900581,39502.36,2024-03-07 07:36:09,rtgs,0
TXN103358,A608993,A427626,16890.92,2024-01-01 20:22:14,imps,0
TXN103359,A842225,A531071,29836.35,2024-02-06 11:09:27,upi,1
TXN103360,A262029,A964278,9723.01,2024-03-23 05:21:26,neft,0
TXN103361,A519066,A158845,19055.76,2024-03-17 19:06:24,transfer,0
TXN103362,A799233,A406039,111.74,2024-01-21 20:05:47,imps,0
TXN103363,A226882,A238579,34743.3,2024-02-18 05:03:50,transfer,0
TXN103364,A878480,A550797,22714.03,2024-01-14 18:36:07,neft,0
TXN103365,A751924,A361303,27507.26,2024-02-22 09:27:02,neft,0
TXN103366,A469435,A632060,6560.16,2024-03-23 04:07:12,transfer,0
TXN103367,A245051,A846746,37145.14,2024-01-16 03:54:13,transfer,0
TXN103368,A437960,A899649,2738.08,2024-01-12 22:52:25,neft,0
TXN103369,A556732,A395442,27898.54,2024-01-27 23:37:32,transfer,0
TXN103370,A802685,A520651,22183.57,2024-03-11 01:19:39,transfer,0
TXN103371,A116547,A723948,1167.9,2024-01-23 03:44:50,upi,0
TXN103372,A517821,A478411,32522.21,2024-03-28 11:45:42,transfer,0
TXN103373,A526117,A575682,43209.56,2024-03-21 08:50:18,transfer,0
TXN103374,A747453,A881886,14308.52,2024-01-25 05:50:13,transfer,0
TXN103375,A615611,A656932,45403.63,2024-02-09 08:58:36,rtgs,0
TXN103376,A979060,A380028,22601.11,2024-02-11 02:06:07,neft,0
TXN103377,A597732,A904150,29526.64,2024-03-16 13:45:27,neft,0
TXN103378,A888539,A355400,8665.5,2024-01-24 21:26:55,neft,0
TXN103379,A612340,A132938,41846.67,2024-01-25 09:06:15,rtgs,0
TXN103380,A352572,A270555,27769.32,2024-03-15 16:15:55,transfer,0
TXN103381,A446859,A823378,1984.58,2024-01-03 14:05:17,rtgs,0
TXN103382,A738551,A126925,19961.99,2024-03-15 02:57:14,transfer,0
TXN103383,A898207,A384076,2179.04,2024-01-02 06:35:34,imps,0
TXN103384,A931016,A861319,18343.88,2024-01-11 10:15:54,upi,0
TXN103385,A915809,A148225,5453.67,2024-02-03 06:35:35,transfer,0
TXN103386,A523389,A355123,2170.41,2024-02-13 23:28:50,transfer,0
TXN103387,A143064,A401338,11497.99,2024-01-08 17:43:55,transfer,0
TXN103388,A447235,A239816,48499.96,2024-01-27 18:04:22,rtgs,0
TXN103389,A499534,A539375,8790.28,2024-03-09 08:35:23,upi,1
TXN103390,A899787,A309044,9127.21,2024-02-21 14:55:53,imps,0
TXN103391,A959099,A542042,35185.22,2024-02-27 21:09:14,neft,0
TXN103392,A850981,A543692,28084.83,2024-02-02 09:43:24,upi,0
TXN103393,A807617,A744986,38861.39,2024-02-28 22:19:32,rtgs,0
TXN103394,A586819,A543481,46940.08,2024-03-30 12:20:38,neft,0
TXN103395,A726410,A829308,21868.6,2024-01-15 10:59:37,transfer,0
TXN103396,A429963,A607719,12065.36,2024-01-14 10:04:50,rtgs,1
TXN103397,A905635,A125990,20179.07,2024-02-11 07:38:05,transfer,0
TXN103398,A596171,A576919,29486.24,2024-03-14 07:30:04,transfer,0
TXN103399,A660086,A959099,29446.29,2024-03-05 17:08:33,rtgs,0
TXN103400,A679364,A793384,1031.41,2024-03-04 14:30:03,neft,0
TXN103401,A153872,A979060,47076.76,2024-01-07 14:19:21,imps,0
TXN103402,A238205,A757246,31572.18,2024-01-27 04:06:41,imps,1
TXN103403,A256294,A632401,49874.38,2024-01-07 09:16:32,neft,0
TXN103404,A575435,A934794,30547.39,2024-02-18 17:21:45,transfer,0
TXN103405,A704596,A266071,41515.04,2024-03-20 18:43:37,rtgs,0
TXN103406,A998348,A369452,30325.15,2024-02-17 20:21:50,upi,0
TXN103407,A141672,A658623,29536.34,2024-03-07 12:31:42,transfer,0
TXN103408,A666390,A127121,27849.27,2024-01-29 09:50:41,transfer,0
TXN103409,A666390,A856648,5023.86,2024-01-21 23:58:38,rtgs,0
TXN103410,A738720,A355709,24020.6,2024-01-26 20:13:50,upi,0
TXN103411,A102260,A940886,16149.86,2024-01-18 18:27:23,upi,0
TXN103412,A891615,A836996,33503.09,2024-02-27 18:43:59,neft,0
TXN103413,A874683,A172574,49783.74,2024-02-13 07:24:49,transfer,1
TXN103414,A861894,A201255,13242.48,2024-03-26 18:31:45,rtgs,0
TXN103415,A440140,A251668,7021.35,2024-01-21 19:27:13,rtgs,1
TXN103416,A934904,A879238,45208.62,2024-03-22 23:14:49,upi,0
TXN103417,A273061,A684004,42059.32,2024-03-05 03:40:22,transfer,0
TXN103418,A251668,A429795,13011.6,2024-03-23 11:45:23,imps,0
TXN103419,A885395,A590785,11798.78,2024-03-07 10:38:31,imps,0
TXN103420,A833723,A569945,44253.3,2024-03-16 17:37:24,imps,0
TXN103421,A299659,A855855,5642.24,2024-02-13 03:39:33,transfer,0
TXN103422,A232413,A846420,31316.74,2024-01-29 03:12:18,imps,1
TXN103423,A666432,A254721,3576.94,2024-02-23 01:42:45,rtgs,0
TXN103424,A872840,A147726,6955.12,2024-03-14 13:52:41,transfer,0
TXN103425,A213206,A737846,17834.74,2024-02-19 19:42:55,upi,0
TXN103426,A691364,A652530,25367.06,2024-02-12 11:50:23,transfer,0
TXN103427,A380746,A528129,1333.36,2024-02-22 10:30:45,transfer,0
TXN103428,A696750,A556641,33345.87,2024-03-21 11:16:07,upi,0
TXN103429,A345884,A163156,4302.15,2024-02-27 20:02:09,rtgs,0
TXN103430,A114338,A380150,4247.42,2024-01-16 07:46:22,imps,0
TXN103431,A664742,A242254,29541.98,2024-03-17 20:14:35,upi,0
TXN103432,A898207,A564226,45195.39,2024-01-15 14:32:37,rtgs,0
TXN103433,A508396,A174637,47166.34,2024-03-06 01:51:23,rtgs,0
TXN103434,A279451,A448321,2204.58,2024-02-04 10:22:26,upi,0
TXN103435,A799330,A427704,39534.02,2024-03-17 17:06:18,imps,0
TXN103436,A545798,A975467,2248.86,2024-03-28 08:11:22,imps,0
TXN103437,A399105,A800646,14241.67,2024-03-27 18:37:05,imps,0
TXN103438,A188914,A493049,18900.47,2024-01-11 09:20:55,rtgs,0
TXN103439,A475644,A126240,32948.63,2024-03-03 06:03:01,rtgs,0
TXN103440,A380028,A472528,44244.14,2024-03-30 22:15:56,rtgs,0
TXN103441,A172792,A517479,30510.75,2024-02-07 06:09:26,imps,0
TXN103442,A285652,A743378,30609.61,2024-01-03 11:42:04,neft,0
TXN103443,A799287,A156802,3284.76,2024-01-02 03:03:55,upi,0
TXN103444,A899550,A840734,7159.87,2024-02-04 12:32:28,imps,0
TXN103445,A613117,A523808,20361.22,2024-02-22 16:23:43,imps,0
TXN103446,A599219,A637234,28714.82,2024-03-17 15:18:18,upi,0
TXN103447,A976325,A114835,34849.56,2024-01-23 03:10:00,imps,1
TXN103448,A979995,A446479,49251.37,2024-02-08 08:51:21,rtgs,0
TXN103449,A970357,A650121,22286.46,2024-02-25 21:35:43,transfer,0
TXN103450,A402218,A670913,3217.33,2024-01-30 02:49:00,transfer,0
TXN103451,A566297,A609597,29345.57,2024-03-14 11:12:44,upi,0
TXN103452,A819112,A141797,32022.85,2024-01-16 20:23:19,upi,0
TXN103453,A972064,A459536,10706.52,2024-03-10 21:03:22,rtgs,0
TXN103454,A125611,A159942,49051.58,2024-01-05 06:02:24,neft,0
TXN103455,A596249,A854639,20060.38,2024-03-16 16:58:11,transfer,0
TXN103456,A227253,A260053,47809.61,2024-03-13 20:44:12,neft,0
TXN103457,A885884,A518373,30833.17,2024-02-11 15:27:02,neft,0
TXN103458,A145471,A171849,34865.88,2024-01-27 13:32:03,transfer,0
TXN103459,A128418,A870319,42264.14,2024-02-15 15:17:13,rtgs,0
TXN103460,A701987,A606680,3313.41,2024-02-20 01:52:16,upi,0
TXN103461,A822131,A889359,28683.07,2024-02-23 01:43:10,transfer,0
TXN103462,A914571,A597305,36487.81,2024-03-25 02:37:20,rtgs,0
TXN103463,A950544,A595948,4890.06,2024-01-08 17:31:36,rtgs,0
TXN103464,A421517,A317220,49764.06,2024-03-17 10:29:17,upi,0
TXN103465,A827369,A668532,45959.88,2024-03-01 20:03:38,rtgs,0
TXN103466,A168517,A576786,30842.58,2024-02-22 06:34:18,imps,0
TXN103467,A824586,A178463,48764.03,2024-02-08 10:20:42,imps,0
TXN103468,A424308,A899649,25360.82,2024-02-25 01:43:17,neft,0
TXN103469,A166645,A772097,16399.96,2024-02-27 02:57:35,neft,0
TXN103470,A807617,A678043,2512.56,2024-01-13 01:12:47,imps,0
TXN103471,A184349,A297816,9070.04,2024-03-23 00:34:11,rtgs,0
TXN103472,A548462,A251157,46440.98,2024-03-27 07:52:42,transfer,0
TXN103473,A665158,A869440,3976.39,2024-03-07 06:57:36,transfer,0
TXN103474,A522060,A768854,37647.68,2024-02-23 21:48:05,rtgs,0
TXN103475,A831076,A824586,20568.94,2024-03-09 20:55:14,upi,0
TXN103476,A344762,A918011,16416.31,2024-02-28 04:55:18,transfer,0
TXN103477,A542417,A738720,1287.42,2024-03-04 16:44:23,imps,0
TXN103478,A340062,A367095,26541.13,2024-02-26 08:20:45,neft,0
TXN103479,A462479,A153945,18847.96,2024-02-06 09:55:02,neft,0
TXN103480,A563187,A439498,27859.78,2024-02-12 05:24:32,rtgs,0
TXN103481,A279451,A437902,39469.44,2024-01-26 10:48:32,upi,1
TXN103482,A809176,A701987,15571.57,2024-02-11 03:02:16,neft,0
TXN103483,A486814,A945742,26899.02,2024-01-03 20:00:14,imps,0
TXN103484,A575682,A429164,38411.87,2024-01-22 10:20:39,upi,0
TXN103485,A749641,A704238,1493.12,2024-01-13 16:54:58,upi,0
TXN103486,A567574,A361650,39956.55,2024-03-26 00:57:41,rtgs,0
TXN103487,A236306,A533321,9257.05,2024-02-10 15:43:15,neft,0
TXN103488,A771088,A945964,19854.69,2024-02-02 10:16:52,imps,0
TXN103489,A878480,A788637,2732.27,2024-03-08 10:59:02,rtgs,0
TXN103490,A159942,A273148,8786.65,2024-01-29 13:19:53,upi,0
TXN103491,A486490,A515922,21437.69,2024-03-26 13:42:14,rtgs,0
TXN103492,A284692,A414910,20091.74,2024-03-15 03:48:13,neft,0
TXN103493,A165290,A377370,5227.63,2024-01-18 04:09:16,neft,0
TXN103494,A632323,A265840,18656.84,2024-03-23 16:48:25,imps,0
TXN103495,A487151,A660081,39854.25,2024-03-03 01:57:05,rtgs,0
TXN103496,A671858,A937665,45226.64,2024-02-22 02:57:07,transfer,0
TXN103497,A162535,A384076,49099.83,2024-02-16 17:16:41,rtgs,0
TXN103498,A573417,A225710,43737.21,2024-01-17 18:51:39,imps,0
TXN103499,A386544,A152657,22232.21,2024-03-17 06:33:55,transfer,0
TXN103500,A213346,A220096,6788.76,2024-03-10 17:42:35,rtgs,0
TXN103501,A102973,A677057,31947.77,2024-02-11 06:17:39,transfer,0
TXN103502,A694916,A543481,8272.96,2024-01-20 19:06:01,imps,0
TXN103503,A367729,A400096,44230.67,2024-02-03 05:16:04,upi,0
TXN103504,A857537,A162535,36488.34,2024-03-25 02:51:16,imps,1
TXN103505,A685181,A355836,48686.46,2024-03-02 16:57:27,upi,0
TXN103506,A285652,A248766,25727.1,2024-01-31 01:47:59,upi,0
TXN103507,A336650,A204555,37571.37,2024-02-18 21:09:11,neft,0
TXN103508,A587213,A229592,37633.45,2024-01-27 01:18:42,transfer,1
TXN103509,A106402,A665621,12760.51,2024-03-04 09:11:01,neft,0
TXN103510,A113266,A805477,37001.39,2024-03-25 10:56:41,upi,0
TXN103511,A892495,A182582,7040.19,2024-01-19 19:00:07,upi,0
TXN103512,A271720,A634150,38499.06,2024-02-29 16:32:00,rtgs,0
TXN103513,A268637,A583550,40789.17,2024-01-09 05:45:14,rtgs,0
TXN103514,A707727,A413118,38219.66,2024-01-24 13:59:21,neft,0
TXN103515,A577463,A769975,8359.56,2024-01-17 11:28:43,transfer,0
TXN103516,A485178,A536390,26967.85,2024-03-07 12:21:32,upi,0
TXN103517,A325468,A647091,17713.83,2024-01-02 05:23:47,imps,1
TXN103518,A902325,A581141,30356.69,2024-02-07 13:49:59,upi,0
TXN103519,A482364,A808446,35752.17,2024-01-19 20:53:45,transfer,0
TXN103520,A943671,A262998,16283.74,2024-02-22 22:41:04,imps,0
TXN103521,A872343,A519904,44695.02,2024-02-02 03:20:31,upi,0
TXN103522,A688508,A838797,42899.03,2024-03-24 19:27:17,transfer,0
TXN103523,A203225,A145471,19847.13,2024-02-16 00:53:51,imps,0
TXN103524,A797416,A581141,42135.88,2024-02-03 12:42:05,upi,0
TXN103525,A143860,A802559,33517.8,2024-02-04 21:36:46,neft,0
TXN103526,A383060,A745558,26610.26,2024-03-20 13:27:18,imps,0
TXN103527,A930884,A514850,23781.82,2024-03-01 03:38:07,upi,0
TXN103528,A605254,A189318,5402.3,2024-03-03 07:28:19,neft,0
TXN103529,A522060,A310922,7396.82,2024-02-14 07:42:23,imps,0
TXN103530,A934794,A790909,26966.39,2024-02-07 11:26:13,imps,0
TXN103531,A972335,A256226,26408.3,2024-03-16 09:10:09,upi,0
TXN103532,A751051,A138817,29962.58,2024-01-30 17:12:23,neft,0
TXN103533,A781403,A330914,41883.65,2024-01-11 03:51:42,neft,0
TXN103534,A699573,A446479,12726.97,2024-01-23 13:53:00,transfer,0
TXN103535,A116547,A182804,49325.46,2024-02-22 11:19:58,rtgs,0
TXN103536,A378085,A920391,6653.45,2024-01-20 18:44:13,imps,0
TXN103537,A402630,A126925,8178.57,2024-01-23 20:40:30,upi,0
TXN103538,A665579,A864491,48790.51,2024-03-03 17:27:19,imps,0
TXN103539,A540552,A856086,40854.72,2024-03-26 14:11:30,imps,0
TXN103540,A161483,A421517,43353.36,2024-03-30 17:26:03,transfer,0
TXN103541,A748458,A632060,10643.95,2024-01-15 03:31:07,transfer,1
TXN103542,A791798,A539898,9296.46,2024-01-18 01:28:42,transfer,1
TXN103543,A626690,A823688,19327.69,2024-02-12 03:13:28,rtgs,0
TXN103544,A197758,A662275,25420.76,2024-03-02 07:13:11,imps,0
TXN103545,A647957,A543481,40111.81,2024-02-16 16:27:12,rtgs,0
TXN103546,A177680,A590785,40900.6,2024-01-19 09:13:09,neft,0
TXN103547,A575763,A220944,3132.51,2024-03-11 08:13:16,upi,0
TXN103548,A373903,A986438,16000.27,2024-01-24 16:29:17,transfer,0
TXN103549,A693419,A816751,39319.13,2024-01-27 19:58:25,rtgs,0
TXN103550,A855948,A282973,27539.06,2024-01-14 10:09:07,upi,0
TXN103551,A801364,A881886,49122.98,2024-01-31 17:14:50,transfer,1
TXN103552,A141672,A343467,38666.08,2024-01-02 15:23:01,rtgs,0
TXN103553,A331251,A688967,9159.85,2024-02-05 22:17:53,neft,0
TXN103554,A540226,A769975,29436.9,2024-02-12 11:31:48,transfer,0
TXN103555,A199704,A783691,2351.56,2024-02-12 00:36:55,rtgs,0
TXN103556,A555884,A479580,701.44,2024-03-03 20:19:46,rtgs,0
TXN103557,A146542,A599380,4372.76,2024-01-09 18:24:20,upi,0
TXN103558,A877572,A779112,22378.7,2024-02-01 10:48:50,transfer,0
TXN103559,A575679,A468727,45819.58,2024-01-27 02:29:59,imps,0
TXN103560,A294143,A765620,801.47,2024-03-16 01:14:00,imps,0
TXN103561,A154615,A152727,27434.33,2024-01-29 13:32:17,imps,0
TXN103562,A387636,A693418,28395.03,2024-03-01 08:58:08,rtgs,0
TXN103563,A901909,A729577,39256.34,2024-02-21 06:13:23,upi,0
TXN103564,A913373,A735770,26025.95,2024-03-02 16:18:27,imps,0
TXN103565,A973074,A344907,33037.57,2024-02-17 02:49:10,imps,1
TXN103566,A230889,A597732,40152.39,2024-02-11 15:04:11,upi,0
TXN103567,A232040,A149405,28489.02,2024-03-28 01:40:38,rtgs,1
TXN103568,A822131,A363319,6368.88,2024-01-09 10:40:03,upi,0
TXN103569,A753534,A299367,49413.14,2024-02-14 03:10:59,imps,0
TXN103570,A997004,A145471,9379.26,2024-01-02 10:14:09,neft,0
TXN103571,A224205,A666456,341.93,2024-03-28 02:54:45,imps,0
TXN103572,A392004,A130359,3688.34,2024-02-14 18:10:26,neft,0
TXN103573,A831076,A721946,47868.98,2024-02-14 17:12:26,rtgs,0
TXN103574,A498468,A772097,33564.66,2024-01-14 09:29:34,rtgs,0
TXN103575,A362529,A668532,39213.71,2024-01-10 09:01:44,imps,0
TXN103576,A163491,A738448,27593.72,2024-01-28 05:13:05,transfer,0
TXN103577,A696856,A672661,47001.27,2024-02-12 07:21:12,neft,0
TXN103578,A324643,A195763,47154.11,2024-02-02 10:53:58,imps,0
TXN103579,A126925,A383060,40567.58,2024-03-26 14:22:24,neft,0
TXN103580,A954596,A288073,45816.58,2024-01-11 05:13:01,imps,0
TXN103581,A863934,A359249,24331.02,2024-03-22 01:42:37,transfer,0
TXN103582,A924718,A118080,6364.63,2024-03-23 00:48:38,imps,0
TXN103583,A925206,A722503,18390.09,2024-03-21 15:12:57,transfer,0
TXN103584,A106814,A738577,36729.15,2024-01-07 03:39:40,rtgs,0
TXN103585,A444525,A573489,17141.45,2024-01-27 17:03:01,transfer,0
TXN103586,A580547,A134305,6843.82,2024-03-23 07:05:37,rtgs,0
TXN103587,A777278,A564656,45981.14,2024-02-29 07:47:42,neft,0
TXN103588,A388375,A220764,14035.93,2024-01-06 16:06:25,transfer,0
TXN103589,A223172,A250210,45625.08,2024-02-20 04:01:18,upi,0
TXN103590,A885884,A205389,22658.57,2024-01-09 17:55:25,upi,0
TXN103591,A549245,A588557,47082.8,2024-02-22 15:31:20,neft,1
TXN103592,A623481,A340174,39325.74,2024-02-24 14:37:21,transfer,0
TXN103593,A405407,A371782,48737.49,2024-02-29 06:22:40,upi,0
TXN103594,A754644,A332120,5504.9,2024-03-20 06:04:26,transfer,0
TXN103595,A185884,A542666,37389.2,2024-01-05 05:38:27,neft,0
TXN103596,A242254,A116547,39707.56,2024-01-06 04:03:30,imps,0
TXN103597,A482554,A969693,23145.65,2024-03-19 14:38:57,rtgs,0
TXN103598,A350405,A539898,279.94,2024-02-16 23:29:29,neft,0
TXN103599,A566297,A261450,4376.85,2024-02-18 22:49:28,imps,0
TXN103600,A420214,A346174,16395.08,2024-01-29 10:49:20,upi,0
TXN103601,A324643,A576877,28395.97,2024-02-15 11:16:36,rtgs,0
TXN103602,A822858,A176819,43266.97,2024-02-10 00:19:15,neft,0
TXN103603,A320281,A338651,47829.67,2024-03-15 08:53:19,transfer,0
TXN103604,A250069,A663054,47968.84,2024-03-17 23:53:50,imps,0
TXN103605,A869440,A431737,40248.44,2024-03-19 17:37:10,imps,0
TXN103606,A518098,A777737,36281.38,2024-01-07 20:47:49,transfer,0
TXN103607,A472528,A203198,17622.16,2024-02-24 12:20:38,imps,0
TXN103608,A880879,A161324,3482.6,2024-03-27 15:26:49,neft,0
