account_id,amount,is_fraud
B551381,47540.4,0
B539043,9876.08,0
B665297,32520.49,0
B270092,43606.82,0
B300887,42904.52,0
B772739,40533.08,0
B803739,8613.97,0
B153105,7186.71,0
B277770,16733.33,0
B848442,4253.26,0
B439295,5314.17,0
B453698,8542.86,0
B902488,27890.85,1
B460907,41591.4,0
B337794,23259.27,0
B496811,14222.68,0
B584743,5197.96,0
B630747,7070.93,1
B364143,4162.99,0
B269537,42292.95,0
B569574,17086.6,1
B935773,42033.85,0
B674348,49282.19,1
B997847,24994.76,0
B484432,15597.87,0
B684808,47112.61,0
B816795,5168.68,0
B657812,23320.84,0
B786395,17448.1,0
B346814,25900.33,0
B354266,23075.3,0
B174229,30137.31,0
B217341,7123.84,0
B894965,10763.75,0
B189247,38984.35,0
B611768,44502.17,0
B466255,163.74,0
B940287,46689.58,0
B398829,9160.88,0
B604286,35976.37,0
B678232,16509.39,0
B393596,9723.94,0
B190099,35407.52,0
B221785,8209.58,0
B233691,27862.86,0
B875845,20814.59,0
B405806,17037.81,0
B272480,23349.93,0
B290696,46189.1,0
B805371,21675.78,0
B126525,44669.96,0
B710243,32135.79,0
B561733,34634.93,0
B754321,36842.54,0
B747832,15119.45,0
B548443,29207.56,0
B355719,23688.64,1
B465557,25300.21,0
B567384,42307.25,0
B775559,40559.87,0
B972391,33636.31,0
B813892,253.12,0
B649609,36277.72,0
B680829,8898.25,0
B717561,30122.04,0
B348257,19922.1,0
B527858,16831.08,0
B193505,537.15,0
B707317,33670.4,1
B898426,15418.12,1
B319907,24121.19,0
B207873,49697.03,0
B724879,46014.18,0
B385710,1079.46,0
B999894,46367.66,0
B694635,5701.1,0
B629771,26290.32,0
B997772,27672.37,0
B177985,31395.71,0
B806496,36809.31,0
B395202,43572.53,0
B321746,45775.85,0
B955925,30059.2,0
B283835,23224.4,0
B171134,28297.73,0
B755582,10831.28,0
B743486,46190.21,1
B663862,48633.81,0
B118852,2197.95,1
B563953,4760.18,0
B918906,23887.23,0
B955767,9339.75,0
B193822,28491.33,1
B328723,45359.67,0
B603061,48093.98,0
B869642,25516.76,0
B832167,24650.05,0
B859968,19580.19,0
B507443,27478.59,0
B143101,32404.01,1
B423968,27077.28,0
B164788,49552.11,0
B331264,32600.69,0
B558800,47742.33,0
B607650,26168.31,0
B815612,27644.77,0
B984291,294.02,0
B284583,18045.48,0
B540173,29914.83,1
B921216,48068.96,0
B656747,10584.27,0
B223396,36480.92,0
B298534,20259.65,0
B313005,15039.86,0
B499330,19351.16,0
B910069,43514.67,0
B312849,42149.12,0
B480922,24163.61,1
B426620,9271.89,0
B223821,11947.0,1
B552285,22274.46,0
B880885,1979.19,0
B214646,33744.06,0
B542348,48889.99,0
B557465,40068.4,0
B997046,16582.59,0
B111207,205.57,0
B881129,25898.43,0
B927514,21031.0,0
B139623,20239.94,0
B473438,41946.72,0
B434507,35307.45,0
B132380,24636.29,0
B466131,34491.55,0
B693305,37225.55,0
B339008,45278.45,0
B117117,14556.45,0
B131660,45579.23,0
B561567,8499.86,0
B924856,26760.42,1
B891231,41324.16,0
B401533,24453.26,0
B255597,29449.66,0
B746357,40665.38,1
B267621,43954.29,0
B177999,47895.52,0
B287880,5613.32,0
B474520,6678.17,0
B472011,25720.01,0
B894428,3725.57,1
B280381,3264.48,0
B919976,31881.48,0
B924525,8721.44,0
B479425,33613.17,0
B201376,38083.04,1
B276984,29103.8,0
B441599,42258.1,0
B287816,7153.09,0
B418564,31651.6,0
B313152,29744.89,0
B971199,26575.18,0
B365765,2026.69,0
B481113,33620.63,0
B944932,20628.86,0
B577758,6166.8,0
B185963,31244.17,0
B882814,11217.31,0
B908552,34533.62,0
B828905,29274.94,0
B461825,20776.6,0
B233283,2913.31,0
B156993,31084.82,0
B475219,28539.65,0
B399677,22487.05,0
B811463,3280.67,0
B998021,19057.05,0
B712638,46538.63,0
B958129,22790.52,0
B980323,25267.86,0
B389831,10741.16,0
B580137,3365.11,0
B365695,38337.04,0
B422692,35914.33,0
B168311,44240.8,0
B495679,49980.45,0
B979426,39380.36,1
B702895,38142.83,0
B117487,25343.02,0
B206164,48725.89,0
B282337,34579.13,1
B505171,41009.65,0
B824268,43109.58,0
B293045,11965.32,0
B641068,6979.38,0
B491126,16187.85,0
B911481,38037.46,0
B876717,3634.05,0
B374443,2755.78,0
B897999,19423.64,1
B224166,41239.15,0
B181770,19524.18,0
B437012,40800.47,0
B824744,48981.57,0
B621053,28478.37,0
B829888,44832.3,1
B362901,36525.33,0
B139797,48773.31,0
B285797,46282.76,0
B463624,6975.65,0
B120479,17411.38,0
B673582,49127.9,0
B669620,44227.22,0
B708326,48669.47,0
B120833,39527.72,0
B745938,31169.54,0
B680636,3690.08,0
B587657,25636.04,0
B798223,33268.74,0
B685877,10006.36,0
B836551,34843.76,0
B706666,15722.5,0
B622260,46331.31,0
B455997,4204.92,0
B612055,10971.9,0
B457057,44679.94,0
B181272,114.64,0
B627160,33866.65,0
B480612,49604.77,0
B890212,12000.07,0
B993686,6750.59,0
B713596,35939.56,0
B258060,20550.6,0
B255387,25640.49,0
B187373,48372.93,1
B397132,31166.4,0
B618713,24891.51,0
B535929,31213.12,1
B926720,43350.92,1
B689397,39278.45,0
B428046,24642.22,0
B514085,38006.7,0
B226325,32889.69,0
B656683,9108.45,1
B175674,24986.23,0
B949138,19029.36,0
B167021,49374.45,0
B574862,24032.86,0
B286644,2115.36,0
B335492,16483.24,0
B999726,45870.14,0
B938156,32172.12,0
B224698,8466.89,0
B660136,41758.13,1
B445050,42923.61,1
B677497,22344.81,1
B496471,1476.62,0
B598025,19939.48,0
B144550,29996.58,0
B236969,29607.94,1
B591229,45331.44,0
B813638,37789.78,0
B175362,38867.7,1
B136005,15254.47,0
B439004,44493.6,0
B585970,1314.66,0
B877509,31771.76,0
B960804,483.99,0
B380148,31491.0,0
B484368,41907.82,0
B193279,46812.09,0
B113047,44055.0,0
B755683,12601.36,0
B821074,42452.93,0
B178777,23884.09,0
B790590,41158.34,0
B939641,17539.69,0
B472040,42598.64,1
B875700,25431.32,0
B581160,47408.24,0
B590283,22187.52,0
B869906,21358.94,0
B655395,13362.39,0
B203176,38942.94,0
B786790,45901.8,0
B603041,47382.26,0
B708879,28504.47,0
B665506,41185.55,0
B922127,22471.83,0
B829422,5352.44,0
B339418,42127.04,0
B783294,46953.91,0
B486867,29146.89,0
B606101,21568.77,0
B563139,13416.86,1
B555117,46941.03,0
B703796,38451.52,0
B336113,9424.25,0
B902094,10629.73,0
B783489,6480.82,0
B118520,456.75,0
B259326,33738.23,0
B712127,42493.88,0
B344410,26991.85,0
B342862,26984.88,0
B205013,34391.74,1
B441085,16212.64,0
B632469,27574.43,0
B417007,18847.79,0
B465820,22482.41,0
B143704,49289.19,0
B359935,32752.04,0
B423456,49188.78,0
B261554,47670.2,1
B832812,36827.92,0
B715933,39906.6,0
B817862,31209.86,0
B478516,45146.18,0
B915762,13007.89,0
B730059,22833.05,0
B699537,49720.19,0
B962640,41487.43,0
B390920,27310.01,0
B356219,39701.66,0
B235700,18893.69,0
B783101,8374.65,0
B828165,22246.72,0
B843430,48549.28,0
B977199,48501.01,0
B815087,20386.38,0
B822274,5982.88,0
B657975,49029.06,0
B351831,13480.01,0
B832670,21130.38,0
B258525,48398.77,1
B604080,20091.17,0
B774972,27584.99,0
B460626,23230.08,0
B175500,28770.17,0
B180169,23528.53,0
B278829,24730.6,0
B719621,21678.86,0
B174978,30829.45,0
B412736,7049.41,0
B172055,28342.56,0
B341479,46086.06,1
B731592,48119.3,0
B624626,29807.23,0
B389684,8551.69,0
B261532,32296.23,0
B228208,27986.3,0
B711378,21897.32,0
B273880,676.83,0
B899578,11806.21,0
B193610,16673.52,0
B504226,26156.19,0
B597169,23482.47,0
B583309,33537.81,0
B425506,26524.07,0
B950743,32951.89,0
B302954,21765.29,0
B775805,28198.71,0
B437186,43348.86,0
B615092,8977.88,0
B115213,39587.78,0
B942387,41139.67,0
B580831,45762.69,0
B707331,41864.19,0
B376623,22273.19,0
B602158,1492.04,1
B197899,49741.16,0
B678758,44460.76,0
B575115,24310.46,0
B563116,6312.63,0
B873443,41354.82,0
B519105,46253.92,0
B585585,46151.4,0
B140909,9221.03,0
B457258,28239.59,0
B637792,37243.38,0
B374425,4431.42,0
B275092,36022.5,1
B437783,25388.08,0
B745678,46591.03,0
B471825,43833.96,0
B803664,1385.05,0
B240157,39565.08,0
B241535,18741.6,0
B823929,15730.42,0
B700540,22028.89,0
B169433,15692.84,0
B797632,6229.78,0
B352101,2145.47,0
B981104,19544.89,0
B984236,10305.52,0
B610827,45629.53,0
B506153,18908.19,0
B421934,44682.21,0
B478816,42383.22,0
B527257,4963.68,0
B529750,1418.11,0
B494345,2494.37,1
B385869,41325.05,0
B683432,4800.72,0
B647105,9581.49,0
B930124,27322.64,0
B288750,35228.29,0
B573668,20173.69,0
B752788,25796.37,0
B452054,18272.48,0
B136499,10315.1,0
B519458,24341.59,0
B198337,10869.47,0
B821550,15035.75,0
B724396,37379.72,0
B859385,49786.79,0
B224851,5395.4,0
B192542,37109.45,0
B142039,19905.73,0
B332674,16852.28,0
B834593,13383.77,0
B884926,25268.58,0
B773030,15467.39,0
B102522,2099.14,0
B524882,47453.24,0
B509459,22195.57,0
B784819,30382.18,0
B427458,31918.35,0
B840242,34097.65,0
B912119,41679.65,0
B238979,10586.8,0
B853663,24598.3,0
B408391,9193.71,0
B584937,7007.43,1
B458735,9262.97,0
B122256,8374.83,0
B894642,19562.89,0
B398652,37215.57,0
B157918,46287.83,0
B867901,36006.69,0
B809683,46595.96,1
B968077,26899.18,0
B892923,23904.9,0
B619091,5581.1,0
B806260,26351.19,0
B427190,39286.35,1
B847886,38101.19,0
B326439,10299.27,0
B253372,32579.81,0
B975355,9200.23,0
B179976,33494.97,0
B966504,3696.92,0
B468894,5726.22,0
B558638,41856.64,0
B605448,34357.47,0
B470491,3228.52,0
B264769,46504.3,0
B420972,2747.39,0
B822225,7864.48,1
B538300,31084.61,0
B447328,10108.15,1
B867883,269.84,0
B217644,4709.67,0
B320805,30602.73,0
B554770,11706.23,0
B987001,11911.97,0
B982179,2297.86,0
B126151,33875.3,0
B736061,26409.43,0
B175185,34634.1,0
B845916,9983.82,0
B687851,9842.36,0
B421157,18323.02,0
B468278,31174.26,0
B879574,18995.38,0
B672629,35229.59,0
B288722,21991.49,0
B506535,24085.84,1
B422475,29728.35,0
B418790,4609.03,0
B813973,32064.7,0
B933836,36362.82,0
B299991,42015.51,0
B515654,32069.86,0
B646434,118.08,0
B747860,39491.36,0
B274688,15793.97,0
B294766,28934.08,0
B723757,36207.61,0
B351734,6988.6,0
B843896,19387.28,0
B545927,44202.8,0
B749104,46313.94,0
B310618,26131.67,0
B164921,44258.71,0
B583477,43029.7,0
B958600,24952.92,0
B253131,24759.96,0
B976534,31167.21,0
B222601,10682.03,0
B970427,21483.8,0
B622205,21130.71,0
B889278,36803.68,1
B446014,38767.93,0
B732295,361.39,0
B780353,13031.13,0
B788119,12785.13,1
B285220,37851.48,0
B322560,19186.82,0
B650530,37750.69,0
B463630,6315.89,1
B221453,38629.06,0
B352662,25100.74,0
B913745,3934.43,0
B675965,19423.77,0
B405349,47242.37,0
B589477,11730.47,0
B854963,30062.26,1
B546757,31126.69,0
B444721,7982.92,1
B850367,23640.46,0
B101519,14632.64,0
B552154,30116.98,0
B240696,48943.66,0
B213073,42044.32,0
B370241,4836.19,0
B472561,40480.77,0
B518924,22767.95,0
B777626,33185.15,0
B868995,3783.79,0
B542937,18139.51,0
B964909,40344.37,0
B445936,1601.71,0
B276117,10752.72,0
B386101,13915.76,0
B827057,15332.81,0
B640413,37784.02,0
B291475,44175.13,0
B543906,12356.89,0
B706957,29646.47,0
B241766,22883.26,0
B546454,34756.75,0
B511028,25768.15,0
B995340,24718.13,0
B995647,7995.09,1
B861380,26370.9,0
B469108,12155.65,1
B174533,2110.66,0
B543989,46490.54,0
B878012,31557.19,0
B785744,11631.74,1
B608483,38344.32,0
B178841,30219.24,0
B194169,7494.01,1
B508197,4112.26,0
B404837,7480.25,0
B164867,17993.61,0
B885561,6051.71,0
B295423,18428.81,0
B721748,14293.59,0
B668215,14793.27,0
B212909,18100.14,0
B215771,15970.1,0
B587699,6458.99,0
B916268,14673.39,0
B374460,24901.56,0
B846013,37715.56,0
B370847,27864.91,0
B757985,23893.89,1
B380697,857.06,0
B986382,23792.76,0
B232277,9170.48,0
B595287,16951.77,0
B528506,48061.69,0
B911215,47568.59,0
B950528,39231.49,0
B477293,35874.94,0
B770690,46209.64,0
B628145,44764.55,0
B204442,1523.77,0
B480520,31774.35,0
B525902,1530.54,0
B961693,4752.94,0
B177661,13052.44,0
B845250,376.64,0
B384234,38416.49,0
B547435,39346.59,0
B238854,14169.81,0
B307660,35570.84,0
B692015,30180.28,0
B967243,19935.2,0
B627148,33984.55,0
B738670,49571.88,0
B327135,1588.72,0
B728762,4911.14,0
B893866,10278.97,0
B707411,15702.65,0
B141716,32828.44,0
B771595,25142.13,1
B289375,191.35,0
B714697,35069.21,0
B962817,8051.17,0
B642776,18633.03,0
B813009,26195.13,1
B586739,6255.55,0
B151708,24862.92,0
B520785,21695.12,1
B466670,33264.69,0
B503715,45845.33,0
B436615,35164.41,0
B334460,42890.16,0
B550544,15762.18,0
B678706,16247.76,0
B919153,15483.57,0
B949357,49133.8,0
B678514,18426.79,0
B486212,17619.41,0
B487641,40930.38,1
B245633,18038.14,0
B948289,43213.71,0
B731436,31896.07,0
B976712,34049.79,1
B539554,22801.42,0
B450895,39485.57,0
B161928,47556.68,1
B409114,17941.24,0
B586403,17507.66,0
B749103,47815.28,0
B452723,42865.61,0
B351835,15946.88,0
B144790,11127.46,0
B442903,8419.05,0
B858531,24049.2,0
B652842,37859.13,0
B730893,42253.44,0
B603584,38762.35,0
B295747,4083.41,0
B283623,8477.89,0
B472597,8370.33,0
B881332,9791.89,0
B662716,43108.25,0
B294181,9883.94,0
B891264,25311.28,0
B454571,29006.16,0
B271760,10377.86,0
B950686,3319.28,0
B138518,6003.2,0
B405396,19560.93,0
B970341,38484.91,0
B144655,48043.02,0
B829117,13904.06,0
B370107,25189.47,0
B321115,39861.75,0
B580249,25883.57,1
B401301,32052.91,0
B291449,9261.36,0
B231800,19654.86,0
B380020,44724.9,0
B588498,40470.92,0
B651501,23869.17,0
B643773,33620.26,0
B452405,15953.99,0
B419580,33661.61,0
B796097,10612.8,0
B244979,15991.47,0
B354671,31911.51,0
B343114,2632.1,0
B992601,5439.41,0
B921451,36028.98,0
B448373,20828.68,0
B280259,26790.42,0
B249312,38397.71,0
B577193,40137.93,0
B325802,9668.85,0
B900142,34559.46,0
B323149,9647.82,0
B817422,19552.36,0
B346916,27706.68,0
B736525,40357.2,0
B521762,26084.28,0
B962088,895.43,0
B155180,39765.31,1
B348908,37141.37,1
B392675,43611.15,0
B236160,14707.59,0
B562323,6079.08,0
B598768,47749.51,0
B266329,3993.59,0
B260661,30921.65,0
B563252,17805.29,1
B749806,32998.05,0
B848327,41728.78,0
B361241,37484.53,1
B812510,19217.91,1
B155300,10911.29,0
B678624,46230.56,0
B643950,32395.29,0
B331936,32799.8,0
B323013,10660.73,0
B781250,17328.98,1
B489802,435.76,0
B293769,28634.07,0
B571926,24641.72,0
B703579,8512.24,0
B527076,19822.09,0
B138100,27954.76,0
B771303,31534.55,0
B357301,40660.66,0
B181193,12861.4,0
B806428,41820.51,1
B102988,23977.42,0
B893150,919.47,0
B538434,39778.14,0
B900477,34676.37,0
B572823,25968.89,0
B492473,5047.48,0
B204094,3537.81,0
B626715,15324.32,0
B126772,44674.08,1
B609108,2054.14,0
B556337,3800.25,0
B197244,36008.18,0
B966931,25765.11,0
B536622,29121.92,0
B408342,46480.8,0
B962924,22935.14,0
B281096,32468.86,0
B950713,5991.56,0
B325556,28933.53,0
B474304,22751.47,0
B544608,44382.54,0
B861749,15628.16,0
B352205,24978.23,0
B538236,33709.21,0
B769320,10218.1,0
B516299,20719.79,0
B935520,27407.76,0
B867591,42370.6,0
B928247,12242.94,0
B230384,27043.9,0
B713912,39083.67,0
B907408,39356.63,0
B554275,36299.18,0
B391465,43467.3,0
B864449,19167.0,1
B753800,38586.7,0
B795605,2994.89,1
B489279,24098.64,0
B867046,43956.82,0
B236339,433.72,0
B112519,7408.01,0
B166589,6257.18,0
B177355,45289.76,0
B683678,23723.43,0
B143697,16331.89,0
B373690,19808.16,0
B876176,4746.61,1
B687715,46483.26,0
B443342,47364.9,0
B612472,30222.85,0
B343430,39243.72,0
B180972,42417.37,1
B811809,26389.63,0
B316579,32844.14,0
B960558,31018.42,0
B100471,10132.57,0
B237414,34629.65,0
B515283,33963.67,0
B603745,1235.77,0
B316433,31110.83,0
B945916,42623.15,0
B459413,43452.83,0
B816938,29068.25,0
B226751,13577.66,0
B262997,20070.16,0
B426832,35400.31,0
B976489,25571.83,0
B901375,12593.62,0
B807702,30345.61,0
B967176,45278.33,0
B816832,440.32,0
B322570,31335.44,0
B819643,11084.73,0
B359438,6170.74,0
B840138,24979.0,0
B201689,4459.28,0
B522329,26021.99,0
B384867,16867.77,0
B640601,29988.69,1
B460543,5331.43,0
B791825,31917.75,0
B689573,5480.24,0
B271225,36327.96,0
B685842,24957.77,1
B247427,9766.87,0
B852333,39307.36,0
B643037,48174.24,0
B438441,21718.75,0
B654549,32869.51,0
B325174,16955.03,0
B271396,12288.64,0
B569657,14024.26,0
B169083,49075.67,0
B288513,28923.54,0
B513895,41406.34,0
B333247,48930.66,0
B857686,31180.48,0
B753744,40696.71,0
B880090,18030.97,1
B205822,6872.98,0
B167882,34689.79,0
B265915,24619.77,0
B216469,4159.79,0
B509296,34953.16,0
B158868,7370.28,0
B477901,11028.66,0
B772515,41276.53,0
B637248,45327.79,1
B905747,20572.52,0
B684600,40380.87,0
B642520,32070.74,0
B689911,36872.73,1
B969442,13021.71,0
B918100,13534.57,0
B709642,42527.6,0
B220316,3432.46,1
B852041,18816.47,0
B232633,44021.6,0
B215620,28555.13,0
B183784,34331.39,0
B838597,48487.0,1
B633119,11338.51,0
B417312,17714.9,0
B502026,19410.96,0
B840336,15581.81,0
B344944,44704.84,0
B761512,14185.0,0
B160484,26005.76,1
B292570,8157.66,0
B324893,22038.88,0
B871438,47570.17,0
B208407,42636.28,0
B895405,12926.5,0
B975891,1312.85,0
B419083,13977.36,0
B665972,4922.76,0
B227756,14468.93,0
B376984,15176.31,0
B467631,30357.74,0
B282690,33669.79,0
B617313,43279.91,0
B692020,34179.09,0
B319479,38881.63,0
B139863,2221.17,0
B129944,15136.57,0
B453871,2820.01,0
B535586,35764.86,1
B712248,41761.23,0
B740094,49898.15,1
B405128,3849.35,0
B693231,40971.14,0
B309340,12868.12,0
B206895,34907.14,1
B329501,3098.83,0
B734544,20746.67,0
B417868,16649.93,0
B793861,16098.37,0
B762185,31806.78,0
B749922,22296.44,0
B544498,49233.79,0
B747429,10481.82,0
B343992,15256.81,1
B590613,15800.12,0
B738094,22143.87,0
B358622,45171.56,0
B740149,45015.92,0
B801909,4410.71,0
B956646,40034.34,0
B302313,47295.3,0
B329453,31915.65,0
B626642,47131.89,0
B914473,37951.28,0
B150378,33170.33,0
B719390,41464.09,0
B913646,12087.51,0
B579065,43810.63,1
B107910,25741.28,0
B179129,1175.52,0
B506875,44971.84,0
B595165,41101.16,0
B803971,40472.3,0
B644718,40406.51,0
B276029,8577.99,0
B911215,2920.56,0
B901805,420.14,1
B957482,9369.32,0
B694217,27901.22,0
B231728,36236.11,0
B846816,13355.98,0
B320118,26698.18,1
B842467,28566.9,0
B848973,18607.78,0
B928025,27822.92,0
B914410,1027.4,0
B956883,38725.53,0
B691435,31538.0,1
B249125,12387.62,1
B661980,32707.13,0
B257009,19185.63,0
B925815,23426.16,0
B713620,49385.44,0
B692112,37425.83,0
B384635,32262.55,0
B276035,8114.29,0
B610708,24510.99,0
B217376,4143.9,0
B720753,37673.81,0
B146079,24158.37,0
B540358,34691.81,0
B822806,38199.43,0
B916822,22316.71,0
B363542,3953.48,1
B481371,1944.25,0
B990853,5048.51,0
B408609,17248.79,0
B221976,32480.87,0
B724445,40250.73,1
B828539,28720.74,0
B663057,43517.03,0
B880516,42944.34,0
B203093,15997.77,0
B828496,12904.99,1
B105535,14730.57,0
B837447,35818.72,0
B180472,4574.29,0
B371923,9680.93,0
B973567,45086.43,0
B881857,23677.86,0
B637688,22197.54,0
B188713,48160.32,1
B962399,3635.46,0
B971171,23268.64,0
B329777,37730.89,0
B567350,47989.74,0
B379563,31454.89,0
B992076,15474.93,0
B263715,21890.7,0
B390923,24350.38,0
B505225,32610.56,0
B188509,41329.24,0
B966763,15334.25,0
B678324,24309.31,0
B266002,41162.91,0
B379943,48873.11,0
B757661,26371.34,0
B429124,9330.17,0
B234859,9767.4,0
B677179,15284.72,0
B620006,15576.66,0
B587223,14358.89,0
B857177,13129.84,1
B800066,18538.24,0
B888284,24344.17,0
B509359,45541.87,0
B397501,16727.73,0
B801329,8836.37,1
B850850,18235.93,0
B273993,11300.68,0
B533728,36493.65,0
B694180,26389.4,0
B820872,8579.33,0
B227465,12155.09,0
B302300,7969.66,0
B189270,6005.69,0
B663866,47776.59,0
B618265,16236.8,0
B473829,37027.14,0
B795840,24142.51,0
B559299,44181.71,0
B272223,22900.05,0
B799748,48799.73,0
B670809,7647.5,1
B589028,35585.71,0
B597550,45297.18,0
B934737,45048.55,0
B117814,17339.45,0
B519747,3483.41,0
B716672,23264.5,1
B630857,4586.09,0
B362172,26357.11,0
B955173,24752.96,0
B349737,31142.79,0
B998712,32466.07,0
B412530,36143.93,1
B766978,48624.15,0
B403304,13881.58,0
B980294,8837.51,1
B797562,1868.56,0
B212597,22314.29,0
B825525,37522.6,0
B177671,24379.08,0
B595830,10568.69,0
B343007,30316.8,0
B924158,23443.32,0
B285627,26926.52,0
B916929,22652.79,0
B963777,47392.53,0
B724452,43001.7,0
B321946,14626.96,0
B556458,24749.43,0
B358357,27410.44,1
B983564,34947.71,0
B855643,20957.7,0
B235012,40263.75,0
B766516,27310.16,0
B309571,27393.37,0
B262641,37818.08,0
B467887,29449.31,0
B927356,36287.14,0
B349444,37567.24,0
B364863,48167.82,0
B197194,23695.73,0
B623150,15742.6,0
B663131,41730.28,0
B875935,25203.78,0
B356549,24516.2,0
B762386,35722.16,0
B639140,8286.06,0
B108494,6257.3,0
B582639,31001.59,0
B892949,16915.85,0
B851355,25549.85,0
B460014,32135.94,0
B585997,49161.21,1
B770113,45212.91,0
B179099,48876.91,0
B687639,48048.56,0
B295095,30231.15,0
B348929,31771.0,0
B742367,16352.92,0
B130430,22997.6,0
B877911,30985.9,0
B521863,40717.05,0
B904607,37436.92,0
B182654,19188.02,0
B581948,30889.61,0
B377461,24709.63,0
B603805,39891.43,0
B736025,1846.88,0
B519003,33275.32,0
B940918,25675.64,0
B986107,47765.69,1
B546978,39878.87,0
B726042,49496.17,0
B808390,20871.19,0
B694616,26649.54,0
B751794,27015.93,0
B515024,5309.64,0
B220630,11568.14,0
B586323,5311.17,0
B566894,7519.82,1
B152717,7711.87,0
B902380,21965.32,0
B237852,8987.99,0
B544091,43051.48,0
B937676,28862.14,0
B749610,20862.99,0
B880201,17723.16,0
B395959,24486.69,0
B358791,40279.86,1
B585501,28835.79,0
B476188,258.2,0
B470387,9819.39,0
B554975,31377.01,0
B999001,48685.28,0
B801199,46498.82,0
B736321,9334.5,0
B505570,7764.09,0
B947436,37140.93,0
B189603,14588.09,0
B486442,7023.05,0
B697721,9442.36,1
B191029,12391.35,0
B512936,17018.17,0
B359967,46175.24,0
B896837,24977.5,0
B825295,42660.52,0
B571418,21221.88,0
B805896,42261.89,0
B824644,48890.04,0
B526824,11765.9,0
B958242,2894.23,0
B835449,21961.61,0
B850007,9443.43,0
B894002,12836.62,0
B490930,24875.29,0
B728102,10383.77,0
B295769,26978.93,0
B884907,9827.52,0
B173847,27064.71,0
B711131,45187.64,0
B645176,17361.76,0
B252425,8266.34,0
B551681,31480.2,0
B415302,13044.14,0
B441529,14887.02,0
B155030,41351.31,0
B347490,16271.13,0
B981179,22921.84,0
B111477,22107.27,1
B156964,40764.05,0
B348319,6687.99,0
B329311,29000.86,0
B561207,22653.81,0
B660451,37164.47,0
B935742,6605.7,0
B414195,9233.44,0
B895356,24226.79,1
B769449,21803.48,0
B311478,24481.52,0
B491623,30715.81,0
B174840,3228.9,0
B163644,6107.33,0
B425744,48319.1,0
B987436,44165.51,0
B301934,23079.83,0
B937266,26472.3,0
B382745,12544.04,0
B361746,10648.32,0
B355157,39280.06,0
B114903,43527.74,0
B617993,13246.89,0
B344930,31239.92,0
B502540,29479.66,0
B151984,34635.8,0
B210330,40037.53,0
B931643,2905.65,0
B986917,39583.74,1
B244619,10916.11,0
B208009,30470.6,0
B359531,34355.12,0
B588970,42242.56,0
B892268,37776.74,0
B665956,19251.65,0
B977089,49386.3,0
B965955,18140.57,0
B599494,10678.5,0
B525144,10374.62,0
B103511,20172.29,0
B255299,49878.18,0
B697165,29221.85,0
B127501,4281.11,0
B719482,48007.32,0
B262738,7194.29,0
B758181,29230.92,0
B960828,10097.89,0
B623779,36222.22,0
B931096,46241.48,0
B549722,724.97,0
B879154,41253.98,0
B812316,22740.83,0
B991569,46839.26,0
B388125,43625.57,0
B789793,23664.59,0
B956576,35580.91,0
B127800,24434.83,0
B336191,29743.77,0
B412572,44620.19,0
B550592,44796.73,0
B403865,28792.79,0
B461369,4646.48,0
B924371,48441.95,0
B774837,21007.95,0
B418461,17986.33,1
B879895,34615.84,0
B499941,12107.89,0
B528174,10344.35,0
B355657,43851.96,0
B766646,26635.27,0
B378892,47853.35,0
B810573,39212.7,0
B655863,35643.16,0
B553529,29995.67,0
B280980,48343.61,0
B819888,31876.59,0
B986403,46447.71,0
B528213,42262.56,0
B704684,19773.55,0
B980999,44224.28,1
B351340,4372.81,0
B943182,21155.26,0
B947046,19657.64,0
B151481,40802.36,0
B915818,31568.2,0
B155649,5431.37,0
B464588,41743.12,0
B199606,16243.39,0
B674872,24472.05,0
B902133,44550.5,0
B131924,25065.81,0
B869181,46852.75,0
B678481,49907.64,0
B717439,12888.62,0
B841689,15548.8,0
B267366,30320.44,0
B546446,9046.28,1
B195258,28967.96,1
B964327,30175.05,0
B236884,39280.49,0
B530182,40986.94,0
B694874,42836.48,0
B666269,28299.83,1
B151737,43929.57,0
B691602,35884.71,0
B334297,15456.95,0
B136107,28187.33,0
B404524,34486.71,0
B762579,36289.58,0
B807558,13689.18,0
B457486,36186.89,0
B558166,26279.43,0
B396810,49763.04,0
B712465,13349.76,0
B806171,2087.96,0
B664196,29733.2,0
B154936,19120.12,0
B426318,47552.04,1
B526402,10741.7,0
B997776,18988.68,0
B280772,6216.97,0
B837473,1979.96,0
B321535,45453.0,0
B690140,46729.47,0
B982539,2066.22,0
B549247,38135.47,0
B705761,34663.89,0
B211433,34810.59,0
B129611,33414.48,0
B574030,22658.37,0
B227378,3400.77,0
B832531,30941.59,0
B176329,49564.7,0
B305205,9011.92,0
B806887,36626.37,0
B310479,34218.57,0
B812774,30895.85,0
B910631,42329.87,0
B481020,34726.9,0
B538536,3926.94,0
B162350,33121.19,0
B666724,33268.52,0
B606110,4428.9,0
B158707,18529.84,0
B655274,25837.57,0
B543822,34835.46,0
B420284,18424.9,0
B173684,1377.38,1
B525091,39272.04,0
B301440,8551.55,1
B688308,6262.7,0
B749877,39804.35,0
B435890,25088.32,1
B671793,1629.91,0
B229246,44903.61,0
B433366,18147.77,0
B901661,35076.42,0
B841517,7721.89,0
B237644,35691.04,0
B698930,38592.13,0
B491801,9165.99,0
B345608,36176.34,0
B975996,25029.74,0
B855814,31804.35,0
B908171,5070.6,0
