account_id,amount,is_fraud
A861710,42295.81,0
A887343,32772.66,0
A736047,9630.49,0
A844189,19511.23,0
A615153,39533.52,0
A451445,34261.41,0
A167595,36741.97,0
A572340,23826.73,0
A214381,13863.14,1
A473396,3823.17,0
A435095,32903.08,0
A170992,32894.46,0
A929843,15143.15,0
A709951,10436.44,0
A680629,34880.72,0
A619954,11888.59,0
A316138,40347.31,0
A260768,25186.93,0
A892548,716.29,0
A403374,30092.48,1
A846590,22693.59,1
A707318,4948.89,0
A977330,35355.97,0
A386829,15564.18,0
A362416,9626.2,0
A237604,46018.32,0
A363364,38275.19,0
A288439,23096.01,0
A439018,46102.23,0
A502553,15405.31,0
A353184,26259.41,1
A141590,17589.1,0
A651036,43562.4,0
A657174,39381.26,0
A274378,42096.4,1
A546371,33351.02,0
A479924,45843.7,0
A380815,36148.05,0
A143447,12800.92,0
A425776,27573.55,0
A884932,7368.18,0
A898227,49992.72,0
A951389,14802.56,0
A115477,30740.78,0
A411841,551.45,0
A720247,42759.96,0
A990142,19148.91,0
A856679,48119.87,0
A793032,34025.63,0
A322869,23461.58,0
A699069,44253.03,0
A855450,32695.32,0
A483563,33377.23,0
A176268,35545.89,0
A398554,9000.17,0
A750989,21355.06,0
A958886,2212.91,0
A684944,28607.35,0
A503447,21240.59,0
A839524,3975.03,0
A357016,17630.69,0
A306197,39098.92,0
A846796,22998.1,0
A392297,15493.19,0
A922730,40220.84,0
A591726,48122.37,0
A730315,18044.63,0
A683376,48725.4,0
A373623,30221.01,0
A290163,17384.04,0
A472984,9140.95,0
A863213,41406.02,0
A313588,39826.8,1
A133540,40614.02,0
A425038,45078.07,0
A746971,17080.05,0
A195188,8130.02,0
A110660,40386.67,0
A976785,26819.57,0
A721277,48770.17,0
A357451,45696.45,1
A600213,42038.51,0
A214607,46672.39,0
A618871,15767.09,0
A608245,3527.69,0
A794493,23909.57,0
A608654,39913.71,0
A266373,2931.58,0
A287729,11408.02,0
A946879,35626.49,0
A681324,5834.59,0
A916610,5235.63,0
A364325,10435.08,0
A598710,31308.87,0
A999239,37340.79,0
A172192,7095.42,0
A404486,46242.56,0
A708802,8249.49,0
A608362,21316.05,0
A228437,5457.05,0
A123229,31233.22,0
A786854,19591.55,0
A201613,21542.04,0
A447633,13087.61,0
A964888,44454.39,0
A968918,5794.63,0
A610601,33051.14,0
A550601,43188.2,0
A891506,44484.72,0
A717675,26795.81,0
A427709,38907.65,0
A416128,48277.93,0
A375185,14853.0,0
A785251,21443.21,0
A490484,42954.56,0
A104589,16137.41,0
A313713,34506.16,0
A737693,7236.8,0
A964193,48408.08,1
A310228,37575.96,0
A416458,16273.9,0
A431824,6588.55,0
A609418,19980.06,0
A256772,23582.55,0
A230746,22112.67,0
A289228,28473.94,0
A854572,18180.7,0
A640898,9306.36,0
A510216,16236.52,0
A724766,31780.83,0
A916068,26412.57,0
A675922,41543.28,1
A322298,4436.96,0
A348104,807.11,0
A748194,20438.32,0
A489230,7048.31,0
A142969,35127.7,0
A243975,37345.44,0
A874597,18916.24,0
A481122,38513.18,0
A724426,19643.43,0
A797902,22945.07,1
A692578,39245.01,0
A691843,15310.41,0
A878034,34277.58,0
A262436,40337.16,0
A542428,43801.09,0
A941298,31890.36,0
A964233,49907.01,0
A204429,18970.08,0
A150487,46577.47,0
A983999,44704.11,0
A614136,32064.26,0
A810336,3068.98,0
A690381,24437.89,1
A825865,981.94,0
A409831,34327.11,0
A721485,21513.07,0
A134207,33675.21,0
A687135,28738.43,0
A763486,27927.62,0
A194769,15441.95,0
A401785,22571.97,0
A280884,14127.14,0
A181740,38576.15,0
A516980,19614.36,0
A667806,21858.41,0
A482847,46219.75,0
A924641,46683.96,0
A342684,12571.7,0
A999307,17737.56,0
A521542,45093.27,0
A194583,4488.75,0
A201898,33158.13,1
A887689,25957.48,0
A250944,28289.59,0
A694663,42599.65,0
A965270,9943.23,0
A633931,4425.71,0
A507065,34422.79,0
A293724,31297.12,0
A533095,21521.71,0
A142029,5610.14,0
A560112,24241.2,1
A481907,35977.28,0
A544579,17416.37,0
A403519,34120.89,0
A588969,29824.3,0
A730916,25531.71,0
A296185,47865.84,0
A318142,19726.04,0
A207935,30768.82,1
A295391,35070.78,0
A562148,26344.15,0
A845197,10481.12,0
A507371,36389.6,0
A724675,16556.27,0
A566597,49939.25,0
A323889,1816.28,0
A650743,104.35,0
A696780,32044.93,0
A179113,7715.71,0
A816387,17837.48,0
A753966,18967.3,0
A302997,44033.15,0
A105700,35739.83,0
A640303,46470.75,0
A304493,35681.79,0
A973347,36408.53,0
A596665,8130.47,0
A360655,45617.41,0
A932501,34727.94,1
A922116,28664.59,0
A240650,38239.47,1
A574908,36683.47,0
A737714,20274.72,0
A339052,45613.73,0
A701123,16211.83,0
A881004,35657.42,0
A988164,21606.15,0
A364873,21447.89,0
A393706,38740.7,1
A219923,12680.83,0
A626695,32972.67,0
A831175,32467.33,0
A843860,48104.33,0
A269256,46421.0,0
A998861,35248.76,0
A734931,852.26,1
A829412,6442.24,0
A919078,5794.64,1
A919878,18883.49,1
A315975,33136.8,0
A499271,37100.19,1
A697348,39769.13,0
A611048,46254.21,0
A562451,9237.67,0
A731625,35567.36,0
A632998,43672.75,0
A627005,15429.31,0
A521726,30091.69,0
A281806,24751.41,0
A779402,25141.98,0
A633803,6295.49,0
A517905,583.69,1
A479967,17273.85,0
A772794,14330.35,1
A201024,9592.61,0
A269557,11704.62,0
A301683,35076.9,0
A445822,8315.05,0
A593119,29159.33,0
A425911,1290.94,1
A529605,32336.47,0
A747464,23570.18,0
A363782,39242.1,0
A644607,22556.56,1
A805461,12056.34,0
A935625,3338.57,0
A275739,16820.77,0
A476368,33833.84,0
A753338,35451.34,0
A548185,27087.03,0
A644856,35836.52,0
A527052,19847.62,0
A806464,2992.42,0
A546970,40526.14,0
A294717,44372.3,0
A662636,4825.32,0
A169549,22655.14,0
A561977,12678.56,0
A243483,48575.96,0
A608866,48140.87,0
A384286,46398.64,0
A475734,42987.26,0
A659528,5454.12,1
A480827,14927.49,0
A219197,44145.05,0
A914164,32778.01,0
A460034,2065.32,0
A569073,14546.34,0
A808416,27932.5,0
A745688,48297.19,0
A926165,10316.36,0
A395271,10343.44,0
A757746,26316.83,0
A245683,17186.42,0
A572645,28380.16,1
A176530,1753.41,0
A172664,5264.36,0
A352142,36706.39,0
A665989,48369.21,0
A220793,32800.31,0
A617109,322.7,0
A272754,23325.57,0
A616852,28477.6,0
A157612,36630.48,0
A384776,38262.6,0
A140299,26963.68,0
A533547,49503.89,0
A647417,45495.71,0
A987902,37339.92,0
A103268,29438.95,0
A640097,1620.53,0
A854690,5837.75,0
A421655,12875.89,1
A932641,12208.55,0
A438290,43719.7,0
A331937,6855.53,0
A831980,49806.32,0
A153205,41762.08,0
A590283,28753.85,0
A486970,40882.81,1
A621556,26243.51,1
A728771,12191.74,0
A299772,42160.31,0
A486977,34280.03,0
A919857,4747.44,0
A343458,2705.31,0
A510889,18115.72,0
A818196,35164.58,0
A135459,30712.06,0
A396435,9537.84,0
A717309,16305.94,0
A911847,45592.55,0
A969736,41158.08,0
A649387,20957.97,0
A482855,45128.83,0
A127603,10092.14,0
A681802,2533.51,0
A389639,20578.94,1
A220321,186.58,0
A391228,18705.25,1
A571726,12508.58,0
A465237,36786.93,0
A457060,14100.56,1
A557872,7797.99,0
A205143,13320.56,0
A807085,43679.35,0
A231207,42561.56,0
A914630,23209.37,0
A243885,46548.52,1
A984786,17325.24,0
A826293,2509.08,0
A340379,16519.24,0
A763806,2435.72,0
A760311,10811.34,1
A877234,27331.39,0
A590172,30491.88,0
A102210,9086.18,0
A414824,10702.47,0
A427791,24725.04,0
A934698,24555.71,0
A266862,40230.57,0
A114029,14505.47,0
A430627,10224.15,0
A257791,40632.84,0
A949430,44071.98,0
A588849,13331.3,0
A766856,13364.43,0
A375734,43359.12,0
A282276,13416.72,0
A768041,3078.48,0
A188762,22901.47,0
A581517,22253.4,1
A691474,8568.13,0
A908952,40114.61,0
A717294,27085.39,0
A610728,33569.01,0
A995826,40035.17,0
A485572,44313.01,1
A434643,40869.23,0
A432689,15099.27,0
A811698,18835.97,0
A178362,29572.69,0
A105943,47556.95,0
A683548,3153.85,1
A408136,14212.06,0
A587664,2485.81,0
A977340,19074.59,1
A180882,10256.36,0
A822439,4394.96,0
A416870,42810.47,0
A300643,670.02,0
A916538,4016.39,0
A766980,4365.22,0
A577732,20122.75,0
A878845,29437.03,0
A208633,7766.59,0
A342986,113.69,0
A413508,21079.04,0
A133168,45404.83,0
A733284,38569.61,0
A648648,45706.96,0
A274071,22024.65,0
A468651,23850.55,0
A165329,28859.43,0
A283504,42418.72,0
A694259,5831.0,0
A510418,1929.18,0
A991284,44016.6,0
A895500,4090.8,0
A810465,44946.35,0
A334469,15736.06,0
A712125,3167.87,1
A607415,23776.44,0
A305530,42890.3,0
A131806,19472.52,1
A224172,33856.8,0
A530680,9818.24,0
A878711,45430.1,0
A130205,49887.67,0
A925999,8418.82,0
A567201,24106.39,0
A290080,1278.92,0
A300235,19039.01,0
A974394,40971.19,0
A664347,2444.75,0
A359812,9647.16,1
A442266,27141.75,0
A415784,42129.18,0
A755569,3165.5,0
A114321,24630.21,0
A858624,7844.74,0
A316987,5672.93,0
A977645,22668.41,0
A665724,22254.35,0
A664371,46328.89,0
A627442,8683.33,0
A862394,48797.58,0
A800140,34735.5,1
A315733,23321.09,0
A839684,33520.29,0
A584795,15659.61,0
A434548,28161.52,0
A499189,34233.5,0
A547147,30100.22,0
A243150,32826.32,0
A553624,3946.73,0
A721666,15268.32,0
A783604,44949.42,0
A804371,14736.82,0
A458118,35328.26,1
A448332,47400.56,0
A482559,3358.68,0
A758481,42890.41,0
A878224,19118.79,0
A782704,48765.96,0
A600536,2820.1,0
A832348,47369.42,0
A136210,5876.54,1
A424541,38594.19,0
A725879,47519.18,0
A484722,27205.87,0
A525029,34260.39,0
A447653,5560.72,0
A632260,14504.17,0
A584184,17907.18,0
A485473,38429.74,0
A678227,19107.83,0
A846828,49963.16,0
A690379,35430.6,0
A990895,45935.16,0
A232380,14058.72,0
A193012,1995.01,0
A890427,2946.48,0
A989375,38567.23,0
A880968,25080.63,0
A359265,42874.04,0
A837811,37922.74,1
A495215,21426.69,0
A602211,17320.12,0
A392010,38232.26,0
A333294,8202.05,0
A449463,36416.92,0
A217839,26582.72,0
A164076,35643.9,0
A295546,19501.48,0
A586794,15039.37,0
A921226,26805.02,1
A285190,10396.78,0
A205393,18123.12,0
A726637,7358.76,0
A658632,11204.68,1
A715170,31716.11,0
A562429,46666.72,0
A109786,48674.06,0
A138994,31429.23,1
A161065,36765.98,1
A212720,41244.76,0
A119094,11254.07,0
A110628,13425.94,0
A646061,16821.78,0
A857749,12775.08,0
A429432,43678.01,0
A491503,43649.54,0
A909334,11251.06,0
A677663,5724.31,0
A561423,22791.24,0
A918697,48915.83,0
A241680,9451.43,0
A808753,43705.26,0
A905017,36413.41,0
A768868,38625.47,1
A595133,24307.16,0
A508323,37835.91,0
A216221,34653.3,0
A489170,6115.31,0
A554906,22176.75,0
A166618,7587.23,0
A563383,41576.03,0
A491632,18698.1,0
A472631,32170.03,0
A711274,21871.87,1
A639908,49276.06,0
A595164,2964.51,0
A461661,19753.33,1
A187013,48612.37,0
A101627,32934.96,0
A935370,44106.98,0
A354893,13202.75,0
A109281,21451.9,0
A893193,46251.56,0
A772478,16728.09,0
A871043,20583.72,0
A279745,10123.68,0
A305261,6996.88,0
A848033,16169.08,0
A205021,42195.22,0
A845552,38174.76,0
A967507,34791.86,0
A142732,34899.46,0
A423517,36258.98,1
A836117,13676.05,0
A519017,8701.48,0
A253414,33977.21,0
A298261,9275.09,0
A643611,5854.98,0
A631338,36308.25,0
A531890,46562.64,0
A475771,18952.72,1
A905366,17522.19,0
A399807,4757.94,0
A822885,35721.62,1
A560401,9568.64,0
A161475,8100.59,0
A327424,21605.79,0
A794834,22614.27,0
A737281,45534.79,1
A103703,16643.22,0
A400350,18789.06,0
A998490,28322.4,0
A140897,3724.81,0
A226577,41972.43,0
A834065,4450.49,0
A122800,8210.88,0
A941386,3133.64,0
A426062,49360.43,0
A514124,42343.98,0
A996257,29995.56,0
A720703,35345.23,0
A175879,10384.79,0
A973802,7073.02,0
A973471,42052.99,1
A169171,49263.86,0
A941083,39927.84,0
A326357,2792.27,0
A873808,40984.87,0
A171627,48415.37,1
A891723,14397.97,0
A690236,25136.96,0
A478894,8939.62,0
A360174,24778.6,0
A550292,35454.95,0
A403595,746.81,0
A136780,26574.94,0
A228444,18441.74,0
A452857,47146.68,0
A447037,16786.63,0
A675229,34086.34,0
A558253,42186.42,0
A902316,26479.52,0
A512122,9091.61,0
A991521,48028.04,0
A215930,33168.67,0
A488262,40321.47,0
A313849,9608.47,0
A240664,21380.99,1
A468274,38367.68,0
A563024,43605.08,0
A147681,22643.99,0
A540104,43105.99,0
A335530,13693.78,0
A827469,34882.8,0
A425141,40720.62,0
A938330,6376.33,1
A887285,11984.65,1
A730491,20886.12,0
A496830,21178.58,0
A390695,20920.6,0
A587415,46429.28,1
A431612,25539.35,0
A782865,28679.43,0
A588102,27646.23,0
A967300,15219.38,0
A866976,47141.25,0
A860450,49935.5,0
A272182,25189.53,0
A350638,47551.92,0
A415208,44716.17,0
A164001,22259.42,0
A322989,38331.53,1
A401618,9776.35,0
A702248,27744.4,0
A701864,43955.9,0
A295163,16848.9,0
A836855,45808.97,0
A746714,1626.96,0
A283308,3020.03,0
A172661,22511.58,0
A761343,15903.61,0
A287784,37520.52,0
A896962,19970.02,0
A287204,25377.36,0
A533618,48032.7,0
A255999,2922.46,0
A891726,2716.72,0
A151779,4034.17,0
A529096,37020.24,0
A524790,48985.02,0
A806018,34714.32,0
A351212,152.75,0
A301561,6632.45,0
A179450,48155.64,0
A557547,26352.05,1
A103653,43588.84,0
A756465,10940.32,0
A529333,3124.95,0
A485015,40907.8,0
A607617,1221.2,0
A775851,622.46,0
A870443,36098.94,0
A850206,21055.23,0
A575713,48731.71,0
A791465,15530.26,0
A399075,10541.91,0
A607343,32033.91,0
A747838,9843.14,0
A346728,13347.81,0
A206484,13382.62,0
A964767,33465.64,0
A488408,39592.93,0
A424012,5837.85,0
A426027,22553.17,1
A440541,32511.01,0
A960766,31416.02,0
A281795,34595.45,0
A185442,593.07,0
A409334,28375.18,0
A525886,288.0,0
A613989,27863.06,0
A284737,28333.14,0
A992816,31108.77,0
A448123,48824.18,0
A334172,17011.6,0
A800280,44027.41,0
A253036,8061.88,0
A336182,41222.48,0
A203265,31159.69,0
A443054,42122.71,0
A502429,43002.41,0
A241871,25426.07,1
A914986,47417.4,0
A281609,28348.24,1
A441818,11935.98,0
A897481,46804.53,0
A365146,22928.86,0
A836544,8737.41,0
A681243,32924.1,0
A151438,724.14,0
A376786,5166.95,0
A771787,9596.92,0
A669615,2351.86,0
A102707,11387.44,0
A149533,48023.12,0
A117717,3138.54,0
A758549,35321.0,0
A588996,23524.36,0
A442454,18701.95,0
A794770,19052.73,0
A618079,18809.86,0
A338477,7108.09,0
A177374,16385.49,0
A891919,10809.76,0
A688873,11084.34,0
A178245,23989.87,0
A859633,40497.73,0
A808384,37199.66,0
A112110,11330.66,0
A536703,11369.23,0
A410356,22062.51,0
A746501,4218.63,0
A234940,43720.43,0
A217249,36640.17,0
A577564,45752.6,0
A655043,2240.1,0
A200878,25509.38,0
A205220,40033.48,0
A682385,17512.94,0
A280627,29873.06,0
A565118,37180.78,0
A459466,49747.66,0
A120850,5824.12,0
A141691,28676.78,0
A319449,17412.63,1
A411242,28971.67,0
A673788,47293.35,0
A449050,13024.22,0
A439340,45353.01,0
A130145,23613.41,0
A671986,12749.86,0
A649257,30000.74,0
A383832,20644.07,0
A400523,9668.93,0
A952624,24763.92,0
A125384,25889.58,0
A770231,46685.86,0
A858038,9851.79,0
A950751,35087.41,0
A297558,27160.91,1
A847327,41888.36,0
A149802,43850.72,0
A846483,42259.15,0
A558374,33910.79,0
A799759,29942.78,0
A296020,891.08,0
A297323,30727.41,0
A671841,241.94,0
A640903,23935.14,0
A325988,22805.09,1
A394624,38158.68,0
A929469,23950.37,0
A238295,40696.84,0
A795059,35552.64,0
A702970,16591.12,0
A622612,21402.68,0
A733195,35235.91,0
A144447,38259.15,0
A178157,29293.13,0
A590486,24767.08,0
A458220,28463.59,1
A381626,37014.8,0
A845426,48279.65,0
A620518,17441.24,0
A107973,11152.95,0
A232143,7181.22,0
A357678,9591.73,0
A598397,38760.17,0
A798102,36148.06,0
A402007,42964.68,0
A133159,7268.93,0
A913871,189.36,0
A206058,35002.36,0
A477857,29435.84,0
A835650,32065.44,0
A829627,30232.89,0
A477740,13009.4,0
A815212,38190.83,0
A812247,29386.27,0
A379260,49452.48,0
A198232,43808.92,1
A151500,25735.38,0
A801863,27802.49,1
A811801,1504.64,0
A681515,12678.6,0
A336156,41022.51,0
A823049,38128.65,0
A964111,24465.06,0
A299949,39969.46,0
A983477,30485.32,0
A568642,16320.71,0
A704207,41647.49,0
A971131,35499.57,0
A171062,42073.54,0
A478948,49029.05,0
A358910,14136.11,0
A346377,25016.32,0
A460979,21444.61,0
A675146,31570.0,0
A478931,34426.54,0
A582055,27248.66,0
A307440,29222.74,0
A780465,44402.87,0
A971603,39143.06,0
A634319,34890.75,0
A362382,32170.21,0
A936423,16002.16,0
A184021,6276.18,0
A816058,9563.79,0
A691340,9258.4,0
A851319,26796.64,0
A136902,14082.58,0
A560268,32065.06,0
A198270,32434.52,0
A443675,29056.57,0
A273754,43292.53,0
A737517,3567.5,0
A528502,10200.31,0
A329859,3151.83,0
A185241,23215.58,0
A456535,2801.77,0
A690927,48219.48,0
A493537,33886.45,0
A283522,17475.15,0
A591028,44810.3,0
A315020,44817.41,1
A505998,5589.23,0
A478454,27292.96,0
A774200,22754.03,0
A697752,19614.37,0
A936356,39486.58,0
A806104,49815.02,0
A924517,48342.16,0
A336061,39281.24,0
A991149,24058.6,0
A481315,15026.68,0
A967695,22864.11,0
A319907,47928.38,0
A597640,2669.61,0
A129212,38112.16,0
A173925,14033.74,0
A168413,19753.02,0
A679034,23720.17,0
A601133,47118.08,0
A546052,26315.95,1
A758984,4601.88,0
A109153,43830.83,0
A182858,46597.81,0
A180753,42415.74,0
A148248,17015.28,0
A500794,38791.75,0
A148255,31484.62,0
A855582,32957.03,0
A122880,37275.26,0
A896492,26222.25,0
A261242,15425.74,0
A180973,47726.07,0
A740020,33072.95,1
A135034,5003.66,0
A212404,1756.28,0
A926082,6783.45,0
A776642,29655.85,0
A737376,12715.16,0
A413495,25184.22,0
A646658,46529.32,0
A208597,16669.25,0
A288104,13186.98,0
A838833,39497.13,0
A998068,4565.04,0
A402391,34418.33,0
A451436,37874.6,0
A627726,13475.1,0
A830545,43356.65,0
A641043,12918.65,0
A327803,25554.98,0
A518232,41437.57,1
A401272,28843.15,0
A630587,11920.25,0
A308320,40601.91,0
A765432,17380.48,0
A104749,4815.01,0
A585995,6977.52,0
A535344,36162.99,0
A995717,3224.83,0
A691493,2075.75,0
A401588,37653.28,0
A721398,25733.95,0
A325190,7728.56,0
A191949,1748.72,1
A408709,8524.3,0
A146607,39471.11,1
A162876,19632.71,0
A910039,19086.51,0
A836456,43177.89,0
A634421,26666.39,0
A786844,20029.37,0
A363812,22915.63,0
A892111,33812.71,1
A229794,44485.03,0
A598859,8089.38,0
A603940,19221.62,0
A590762,42940.17,0
A888217,25962.68,0
A956264,13327.37,0
A549762,18375.46,1
A642759,1992.4,0
A847534,38355.46,0
A756698,40204.77,0
A218453,11177.07,0
A141037,22837.28,0
A867027,34055.18,0
A178496,39753.54,0
A404004,4153.31,0
A957503,47503.5,0
A977233,40374.51,0
A963202,13072.83,0
A473118,36086.69,0
A767913,28872.97,0
A565547,39918.56,1
A823096,12141.28,0
A363489,28460.35,0
A273167,49800.32,0
A562834,46573.89,0
A165013,11034.68,0
A333077,32880.87,0
A296168,32116.23,0
A470210,2197.83,0
A749056,25066.78,0
A827114,5713.8,0
A116919,14445.39,0
A266835,33616.47,0
A900861,27955.45,0
A562431,8912.78,0
A732899,2458.47,0
A448291,8271.65,0
A876024,31178.81,0
A231041,41146.14,1
A848790,41731.55,0
A135034,8090.33,0
A788457,13119.39,1
A469195,46609.07,0
A756723,18512.79,0
A164439,33469.39,0
A270920,9438.19,0
A307877,36494.73,0
A494465,3620.36,0
A286337,20726.91,0
A148737,40993.74,0
A700415,41563.92,0
A577507,10999.03,0
A121819,6082.48,0
A210475,8738.89,0
A118310,37723.78,0
A492087,18400.38,0
A661913,27941.86,0
A780296,2774.09,0
A910736,37994.62,0
A750939,49114.45,0
A206336,847.06,1
A988739,12189.12,0
A621830,40901.07,0
A583381,23746.69,0
A294508,13371.49,0
A962874,4056.34,0
A465574,15197.09,0
A728288,46391.3,0
A878407,5681.9,0
A958680,43881.34,0
A859503,30024.08,0
A600298,41676.82,0
A719618,31595.75,0
A689211,47071.32,0
A184899,44453.03,0
A349248,9608.22,0
A298070,31197.46,0
A975536,48752.53,0
A201291,12712.6,0
A411997,47720.6,0
A827019,11772.89,0
A536534,41221.44,0
A447010,21112.86,0
A225101,38678.85,0
A216248,28722.6,0
A303080,18791.53,0
A221831,29760.69,0
A755897,34328.92,0
A477961,39995.11,0
A316868,23686.49,0
A967635,4700.1,0
A510213,16576.52,0
A231665,43598.85,0
A838535,47197.99,1
A520696,41073.78,0
A509121,13847.91,0
A392664,17960.25,0
A249165,49187.68,0
A470131,37257.4,0
A417259,1857.52,0
A298967,36200.56,0
A924642,28872.59,0
A816815,41791.3,0
A147811,33760.25,0
A373784,13394.37,1
A987185,25797.12,1
A109843,12946.45,0
A345955,43498.13,0
A690755,21290.15,0
A448731,44367.25,0
A978517,32631.67,0
A436891,11453.74,0
A845998,26908.98,0
A208073,24525.26,0
A563034,8402.41,0
A541430,14259.05,0
A896356,35746.21,0
A882924,5705.48,0
A656102,31484.12,0
A715564,16681.56,0
A875386,30707.2,0
A149662,22154.53,0
A222352,19055.65,0
A523941,14442.87,0
A151485,36179.4,0
A901406,44958.0,0
A459051,45528.79,0
A387670,48309.01,0
A770501,25673.97,0
A185815,28120.39,0
A305967,36861.7,0
A707136,2878.6,0
A757391,15946.76,1
A421356,45782.13,0
A957906,37105.05,0
A547846,23412.98,0
A669111,9758.85,0
A640420,33252.8,0
A793265,9210.05,0
A600660,29132.37,0
A748311,15778.89,0
A444060,30682.71,0
A127725,10150.23,0
A346553,4503.41,0
A589090,44508.49,0
A577927,15961.51,0
A931298,30436.29,0
A295836,21735.43,0
A472072,28666.36,0
A166535,20989.84,1
A434510,2399.53,0
A927396,21572.06,0
A933732,22249.89,1
A219772,4131.98,0
A455568,32132.47,0
A114155,13721.78,0
A982119,43543.78,0
A927724,21722.23,1
A399891,22443.97,0
A985369,39615.11,0
A268006,28656.37,0
A212340,23637.5,0
A841228,5642.4,0
A545605,21536.65,0
A144182,2790.07,0
A613135,33198.75,1
A542649,28750.68,0
A632078,19578.6,1
A559359,25634.82,0
A127450,35189.1,0
A760051,37675.23,0
A435438,27768.8,0
A310145,39805.84,0
A976805,6523.6,0
A858918,42487.51,0
A347787,40047.74,0
A609623,24826.78,0
A164805,28851.04,0
A474817,8231.14,0
A958397,23566.67,0
A225654,33906.47,0
A885668,30909.31,0
A431965,46882.89,0
A912127,22085.28,0
A102068,48867.78,1
A965740,4433.82,0
A848814,15257.58,0
A853247,8027.42,0
A891812,21847.34,0
A709386,3898.24,0
A183945,32475.04,0
A977865,23701.92,0
A477344,14827.49,0
A380767,14398.25,0
A910705,18321.24,0
A339827,3089.55,0
A646085,39521.54,0
A828185,35802.13,0
A658447,21027.09,1
A163671,47895.91,0
A135663,31923.06,0
A176773,3077.59,0
A109661,28319.14,0
A221572,33906.74,0
A254435,776.2,0
A253063,10111.63,0
A987623,13742.05,1
A323390,36624.02,0
A718553,19439.81,0
A726421,3254.7,0
A480160,36751.53,0
A553549,12024.72,0
A619955,33421.78,0
A710473,19944.69,0
A357625,49819.51,1
A644605,8775.9,0
A794775,37902.79,0
A810049,6504.92,0
A593468,25662.22,0
A506144,7871.56,0
A853002,48822.35,0
A655248,24680.49,0
A557088,41493.21,0
A739817,23687.02,0
A253551,16420.63,0
A520458,5473.89,0
A193147,9076.97,0
A687376,36721.87,0
A885527,6081.77,0
A155239,33775.0,1
A361249,14270.7,0
A224202,23516.39,1
A258523,14533.83,0
A432550,14743.21,0
A135092,35854.57,0
A566434,10631.44,1
A755121,30343.68,1
A970746,23980.68,0
A610137,36948.64,0
A558502,39970.69,1
A982041,17534.3,0
A237556,1337.04,0
A411204,22742.45,0
A121113,19683.67,0
A838612,47530.45,0
A662709,28748.32,0
A979655,26566.22,0
A654262,6157.69,0
A710860,48250.04,0
A342401,7773.31,0
A382185,44555.19,0
A418812,5673.54,0
A246025,5379.61,0
A832068,4267.88,1
A341304,25406.45,0
A648982,22924.93,0
A872783,6783.33,0
A659723,43740.07,0
A268443,36605.47,0
A986930,19212.26,0
A551795,42564.56,0
A691075,8850.67,0
A720668,10224.6,0
A237478,3861.14,0
A870430,49344.87,0
A935146,40076.39,0
A661247,37877.26,0
A654861,42225.14,0
A797537,43386.21,0
A162227,47549.86,0
A836542,1628.73,0
A263319,562.69,0
A718546,38795.8,0
A418683,447.09,0
A885627,39709.55,1
A593866,28083.04,0
A925886,6442.16,0
A146773,20141.17,1
A296223,9891.03,0
A706168,39287.51,0
A159264,31096.46,0
A506212,33438.79,0
A647591,10245.89,1
A663730,37617.34,0
A588956,32859.66,0
A825176,33715.81,0
A917514,33390.63,0
A217670,20852.26,0
A926495,34446.89,0
A922505,39485.94,0
A342385,18138.91,0
A809969,18732.6,0
A395622,39228.89,0
A461007,28113.53,0
A839357,15017.88,0
A718236,34534.2,0
A996351,31627.79,0
A868873,13513.1,0
A964702,31963.51,0
A686810,42474.07,0
A997295,21379.72,0
A697865,16917.5,1
A690271,20591.25,0
A815814,40153.25,0
A102373,26589.41,0
A633987,26218.59,0
A764711,39504.25,0
A138554,36580.65,0
A902153,13065.03,1
A421478,31208.98,0
A190927,9914.61,0
A811304,16224.13,0
A462587,43782.77,0
A636815,37319.58,1
A725979,1031.42,0
A420657,28981.97,0
A698054,19637.47,0
A381533,29106.57,0
A686706,4317.72,0
A855385,9076.45,1
A858386,25895.4,0
A224367,615.8,0
A530587,47134.69,0
A265587,45916.9,1
A580985,49751.45,0
A236063,38002.44,0
A184922,1716.71,0
A723791,31767.17,0
A684768,36521.63,0
A958752,5203.09,0
A697926,1171.32,0
A962466,1186.57,0
A532824,27707.43,0
A358134,38514.05,0
A646967,2350.59,0
A660593,21701.96,0
A371328,19952.12,0
A159269,37181.88,0
A292540,42168.64,0
A518268,3682.14,0
A612466,757.89,0
A391306,8193.93,0
A769550,24448.44,0
A753822,42294.34,0
A112642,23842.2,0
A119772,46451.53,0
A626335,44478.79,0
A532386,46392.27,0
A764984,44574.37,0
A763187,8959.06,0
A393331,48480.08,0
A670959,44816.85,0
A973449,2269.96,0
A295609,28717.27,0
A715074,11559.52,0
A855041,8257.98,0
A860199,36687.19,0
A792903,16632.13,0
A878223,24628.09,0
A585680,25929.77,1
A383757,12495.08,0
A814796,45210.29,0
A173318,8261.85,0
A395219,21505.75,0
A618031,39549.08,0
A580918,27180.24,0
A755167,21211.37,0
A480307,47761.12,0
A355744,30562.39,0
A320146,22561.53,0
A206215,18916.84,0
A732385,34253.81,0
A732555,3465.8,0
A543722,23358.66,0
A585972,18640.82,0
A292367,31891.42,0
A867343,44623.31,1
A986924,31824.26,0
A895457,4913.93,0
A988396,23604.26,0
A366591,6064.8,0
A568903,3873.72,0
A844637,35476.39,1
A814786,21800.46,0
A146039,5660.7,0
